label,text
"L01XC22, Necitumumab",Necitumumab
"L01XC23, Elotuzumab",Elotuzumab
"L01XC24, Daratumumab",Daratumumab
"L01XC25, Mogamulizumab",Mogamulizumab
"L01XC26, Inotuzumabozogamicin",Inotuzumabozogamicin
"L01XD, Sensitizersusedinphotodynamic/radiationtherapy",Sensitizersusedinphotodynamic/radiationtherapy
"L01XD01, Porfimersodium",Porfimersodium
"L01XD03, Methylaminolevulinate",Methylaminolevulinate
"L01XD04, Aminolevulinicacid",Aminolevulinicacid
"L01XD05, Temoporfin",Temoporfin
"L01XD06, Efaproxiral",Efaproxiral
"L01XE, Proteinkinaseinhibitors",Proteinkinaseinhibitors
"L01XE01, Imatinib",Imatinib
"L01XE02, Gefitinib",Gefitinib
"L01XE03, Erlotinib",Erlotinib
"L01XE04, Sunitinib",Sunitinib
"L01XE05, Sorafenib",Sorafenib
"L01XE06, Dasatinib",Dasatinib
"L01XE07, Lapatinib",Lapatinib
"L01XE08, Nilotinib",Nilotinib
"L01XE09, Temsirolimus",Temsirolimus
"L01XE10, Everolimus",Everolimus
"L01XE11, Pazopanib",Pazopanib
"L01XE12, Vandetanib",Vandetanib
"L01XE13, Afatinib",Afatinib
"L01XE14, Bosutinib",Bosutinib
"L01XE15, Vemurafenib",Vemurafenib
"L01XE16, Crizotinib",Crizotinib
"L01XE17, Axitinib",Axitinib
"L01XE18, Ruxolitinib",Ruxolitinib
"L01XE19, Ridaforolimus",Ridaforolimus
"L01XE21, Regorafenib",Regorafenib
"L01XE22, Masitinib",Masitinib
"L01XE23, Dabrafenib",Dabrafenib
"L01XE24, Ponatinib",Ponatinib
"L01XE25, Trametinib",Trametinib
"L01XE26, Cabozantinib",Cabozantinib
"L01XE27, Ibrutinib",Ibrutinib
"L01XE28, Ceritinib",Ceritinib
"L01XE29, Lenvatinib",Lenvatinib
"L01XE31, Nintedanib",Nintedanib
"L01XE32, Cediranib",Cediranib
"L01XE33, Palbociclib",Palbociclib
"L01XE34, Tivozanib",Tivozanib
"L01XE35, Osimertinib",Osimertinib
"L01XE36, Alectinib",Alectinib
"L01XE37, Rociletinib",Rociletinib
"L01XE38, Cobimetinib",Cobimetinib
"L01XX, Otherantineoplasticagents",Otherantineoplasticagents
"L01XX01, Amsacrine",Amsacrine
"L01XX02, Asparaginase",Asparaginase
"L01XX03, Altretamine",Altretamine
"L01XX05, Hydroxycarbamide",Hydroxycarbamide
"L01XX07, Lonidamine",Lonidamine
"L01XX08, Pentostatin",Pentostatin
"L01XX09, Miltefosine",Miltefosine
"L01XX10, Masoprocol",Masoprocol
"L01XX11, Estramustine",Estramustine
"L01XX14, Tretinoin",Tretinoin
"L01XX16, Mitoguazone",Mitoguazone
"L01XX17, Topotecan",Topotecan
"L01XX18, Tiazofurine",Tiazofurine
"L01XX19, Irinotecan",Irinotecan
"L01XX22, Alitretinoin",Alitretinoin
"L01XX23, Mitotane",Mitotane
"L01XX24, Pegaspargase",Pegaspargase
"L01XX25, Bexarotene",Bexarotene
"L01XX27, Arsenictrioxide",Arsenictrioxide
"L01XX29, Denileukindiftitox",Denileukindiftitox
"L01XX32, Bortezomib",Bortezomib
"L01XX33, Celecoxib",Celecoxib
"L01XX35, Anagrelide",Anagrelide
"L01XX36, Oblimersen",Oblimersen
"L01XX37, Sitimageneceradenovec",Sitimageneceradenovec
"L01XX38, Vorinostat",Vorinostat
"L01XX39, Romidepsin",Romidepsin
"L01XX40, Omacetaxinemepesuccinate",Omacetaxinemepesuccinate
"L01XX41, Eribulin",Eribulin
"L01XX42, Panobinostat",Panobinostat
"L01XX43, Vismodegib",Vismodegib
"L01XX44, Aflibercept",Aflibercept
"L01XX45, Carfilzomib",Carfilzomib
"L01XX46, Olaparib",Olaparib
"L01XX47, Idelalisib",Idelalisib
"L01XX48, Sonidegib",Sonidegib
"L01XX49, Belinostat",Belinostat
"L01XX50, Ixazomib",Ixazomib
"L01XX51, Talimogenelaherparepvec",Talimogenelaherparepvec
"L02, Endocrine therapy",Endocrine therapy
"L02A, Hormones and related agents",Hormones and related agents
"L02AA, Estrogens",Estrogens
"L02AA01, Diethylstilbestrol",Diethylstilbestrol
"L02AA02, Polyestradiolphosphate",Polyestradiolphosphate
"L02AA03, Ethinylestradiol",Ethinylestradiol
"L02AA04, Fosfestrol",Fosfestrol
"L02AB, Progestogens",Progestogens
"L02AB01, Megestrol",Megestrol
"L02AB02, Medroxyprogesterone",Medroxyprogesterone
"L02AB03, Gestonorone",Gestonorone
"L02AE, Gonadotropin-releasinghormoneanalogues",Gonadotropin-releasinghormoneanalogues
"L02AE01, Buserelin",Buserelin
"L02AE02, Leuprorelin",Leuprorelin
"L02AE03, Goserelin",Goserelin
"L02AE04, Triptorelin",Triptorelin
"L02AE05, Histrelin",Histrelin
"L02B, Hormone antagonists and related agents",Hormone antagonists and related agents
"L02BA, Anti-estrogens",Anti-estrogens
"L02BA01, Tamoxifen",Tamoxifen
"L02BA02, Toremifene",Toremifene
"L02BA03, Fulvestrant",Fulvestrant
"L02BB, Anti-androgens",Anti-androgens
"L02BB01, Flutamide",Flutamide
"L02BB02, Nilutamide",Nilutamide
"L02BB03, Bicalutamide",Bicalutamide
"L02BB04, Enzalutamide",Enzalutamide
"L02BG, Aromataseinhibitors",Aromataseinhibitors
"L02BG01, Aminogluthetimide",Aminogluthetimide
"L02BG02, Formestane",Formestane
"L02BG03, Anastrozole",Anastrozole
"L02BG04, Letrozole",Letrozole
"L02BG05, Vorozole",Vorozole
"L02BG06, Exemestane",Exemestane
"L02BX, Otherhormoneantagonistsandrelatedagents",Otherhormoneantagonistsandrelatedagents
"L02BX01, Abarelix",Abarelix
"L02BX02, Degarelix",Degarelix
"L02BX03, Abiraterone",Abiraterone
"L03A, Immunostimulants drugs",Immunostimulants drugs
"L03AA, Colony stimulating factors",Colony stimulating factors
"L03AA02, Filgrastim",Filgrastim
"L03AA03, Molgramostim",Molgramostim
"L03AA09, Sargramostim",Sargramostim
"L03AA10, Lenograstim",Lenograstim
"L03AA12, Ancestim",Ancestim
"L03AA13, Pegfilgrastim",Pegfilgrastim
"L03AA14, Lipegfilgrastim",Lipegfilgrastim
"L03AA15, Balugrastim",Balugrastim
"L03AA16, Empegfilgrastim",Empegfilgrastim
"L03AB, Interferons",Interferons
"L03AB01, Interferonalfanatural",Interferonalfanatural
"L03AB02, Interferonbetanatural",Interferonbetanatural
"L03AB03, Interferongamma",Interferongamma
"L03AB04, Interferonalfa-2a",Interferonalfa-2a
"L03AB05, Interferonalfa-2b",Interferonalfa-2b
"L03AB06, Interferonalfa-n1",Interferonalfa-n1
"L03AB07, Interferonbeta-1a",Interferonbeta-1a
"L03AB08, Interferonbeta-1b",Interferonbeta-1b
"L03AB09, Interferonalfacon-1",Interferonalfacon-1
"L03AB10, Peginterferonalfa-2b",Peginterferonalfa-2b
"L03AB11, Peginterferonalfa-2a",Peginterferonalfa-2a
"L03AB12, Albinterferonalfa-2b",Albinterferonalfa-2b
"L03AB13, Peginterferonbeta-1a",Peginterferonbeta-1a
"L03AB14, Cepeginterferonalfa-2b",Cepeginterferonalfa-2b
"L03AB60, Peginterferonalfa-2b,combinations","Peginterferonalfa-2b,combinations"
"L03AB61, Peginterferonalfa-2a,combinations","Peginterferonalfa-2a,combinations"
"L03AC, Interleukins",Interleukins
"L03AC01, Aldesleukin",Aldesleukin
"L03AC02, Oprelvekin",Oprelvekin
"L03AX, Other immunostimulants",Other immunostimulants
"L03AX01, Lentinan",Lentinan
"L03AX02, Roquinimex",Roquinimex
"L03AX03, BCGvaccine",BCGvaccine
"L03AX04, Pegademase",Pegademase
"L03AX05, Pidotimod",Pidotimod
"L03AX07, PolyI",PolyI
"L03AX08, PolyICLC",PolyICLC
"L03AX09, Thymopentin",Thymopentin
"L03AX10, Immunocyanin",Immunocyanin
"L03AX11, Tasonermin",Tasonermin
"L03AX12, Melanomavaccine",Melanomavaccine
"L03AX13, Glatirameracetate",Glatirameracetate
"L03AX14, Histaminedihydrochloride",Histaminedihydrochloride
"L03AX15, Mifamurtide",Mifamurtide
"L03AX16, Plerixafor",Plerixafor
"L03AX17, Sipuleucel-T",Sipuleucel-T
"L03AX18, Cridanimod",Cridanimod
"L03AX19, Dasiprotimut-T",Dasiprotimut-T
"L04A, Immunosuppressants drugs",Immunosuppressants drugs
"L04AA, Selective immunosuppressants",Selective immunosuppressants
"L04AA02, Muromonab-CD3",Muromonab-CD3
"L04AA03, Antilymphocyteimmunoglobulin(horse)",Antilymphocyteimmunoglobulin(horse)
"L04AA04, Antithymocyteimmunoglobulin(rabbit)",Antithymocyteimmunoglobulin(rabbit)
"L04AA06, Mycophenolicacid",Mycophenolicacid
"L04AA10, Sirolimus",Sirolimus
"L04AA13, Leflunomide",Leflunomide
"L04AA15, Alefacept",Alefacept
"L04AA18, Everolimus",Everolimus
"L04AA19, Gusperimus",Gusperimus
"L04AA21, Efalizumab",Efalizumab
"L04AA22, Abetimus",Abetimus
"L04AA23, Natalizumab",Natalizumab
"L04AA24, Abatacept",Abatacept
"L04AA25, Eculizumab",Eculizumab
"L04AA26, Belimumab",Belimumab
"L04AA27, Fingolimod",Fingolimod
"L04AA28, Belatacept",Belatacept
"L04AA29, Tofacitinib",Tofacitinib
"L04AA31, Teriflunomide",Teriflunomide
"L04AA32, Apremilast",Apremilast
"L04AA33, Vedolizumab",Vedolizumab
"L04AA34, Alemtuzumab",Alemtuzumab
"L04AA35, Begelomab",Begelomab
"L04AB, Tumor necrosis factor alpha",Tumor necrosis factor alpha
"L04AB01, Etanercept",Etanercept
"L04AB02, Infliximab",Infliximab
"L04AB03, Afelimomab",Afelimomab
"L04AB04, Adalimumab",Adalimumab
"L04AB05, Certolizumabpegol",Certolizumabpegol
"L04AB06, Golimumab",Golimumab
"L04AC, Interleukin inhibitors",Interleukin inhibitors
"L04AC01, Daclizumab",Daclizumab
"L04AC02, Basiliximab",Basiliximab
"L04AC03, Anakinra",Anakinra
"L04AC04, Rilonacept",Rilonacept
"L04AC05, Ustekinumab",Ustekinumab
"L04AC06, Mepolizumab",Mepolizumab
"L04AC07, Tocilizumab",Tocilizumab
"L04AC08, Canakinumab",Canakinumab
"L04AC09, Briakinumab",Briakinumab
"L04AC10, Secukinumab",Secukinumab
"L04AC11, Siltuximab",Siltuximab
"L04AC12, Brodalumab",Brodalumab
"L04AC13, Ixekizumab",Ixekizumab
"L04AD, Calcineurin inhibitors",Calcineurin inhibitors
"L04AD01, Ciclosporin",Ciclosporin
"L04AD02, Tacrolimus",Tacrolimus
"L04AD03, Voclosporin",Voclosporin
"L04AX, Other immunosuppressants",Other immunosuppressants
"L04AX01, Azathioprine",Azathioprine
"L04AX02, Thalidomide",Thalidomide
"L04AX03, Methotrexate",Methotrexate
"L04AX04, Lenalidomide",Lenalidomide
"L04AX05, Pirfenidone",Pirfenidone
"L04AX06, Pomalidomide",Pomalidomide
"M01, Anti-inflammatory and antirheumatic drugs",Anti-inflammatory and antirheumatic drugs
"M01A, Anti-inflammatory and antirheumatic products, non-steroids","Anti-inflammatory and antirheumatic products, non-steroids"
"M01AA, Butylpyrazolidines",Butylpyrazolidines
"M01AA01, Phenylbutazone",Phenylbutazone
"M01AA02, Mofebutazone",Mofebutazone
"M01AA03, Oxyphenbutazone",Oxyphenbutazone
"M01AA05, Clofezone",Clofezone
"M01AA06, Kebuzone",Kebuzone
"M01AB, Aceticacidderivativesandrelatedsubstances",Aceticacidderivativesandrelatedsubstances
"M01AB01, Indometacin",Indometacin
"M01AB02, Sulindac",Sulindac
"M01AB03, Tolmetin",Tolmetin
"M01AB04, Zomepirac",Zomepirac
"M01AB05, Diclofenac",Diclofenac
"M01AB06, Alclofenac",Alclofenac
"M01AB07, Bumadizone",Bumadizone
"M01AB08, Etodolac",Etodolac
"M01AB09, Lonazolac",Lonazolac
"M01AB10, Fentiazac",Fentiazac
"M01AB11, Acemetacin",Acemetacin
"M01AB12, Difenpiramide",Difenpiramide
"M01AB13, Oxametacin",Oxametacin
"M01AB14, Proglumetacin",Proglumetacin
"M01AB15, Ketorolac",Ketorolac
"M01AB16, Aceclofenac",Aceclofenac
"M01AB17, Bufexamac",Bufexamac
"M01AB51, Indometacin,combinations","Indometacin,combinations"
"M01AB55, Diclofenac,combinations","Diclofenac,combinations"
"M01AC, Oxicams",Oxicams
"M01AC01, Piroxicam",Piroxicam
"M01AC02, Tenoxicam",Tenoxicam
"M01AC04, Droxicam",Droxicam
"M01AC05, Lornoxicam",Lornoxicam
"M01AC06, Meloxicam",Meloxicam
"M01AC56, Meloxicam,combinations","Meloxicam,combinations"
"M01AE, Propionicacidderivatives",Propionicacidderivatives
"M01AE01, Ibuprofen",Ibuprofen
"M01AE02, Naproxen",Naproxen
"M01AE03, Ketoprofen",Ketoprofen
"M01AE04, Fenoprofen",Fenoprofen
"M01AE05, Fenbufen",Fenbufen
"M01AE06, Benoxaprofen",Benoxaprofen
"M01AE07, Suprofen",Suprofen
"M01AE08, Pirprofen",Pirprofen
"M01AE09, Flurbiprofen",Flurbiprofen
"M01AE10, Indoprofen",Indoprofen
"M01AE11, Tiaprofenicacid",Tiaprofenicacid
"M01AE12, Oxaprozin",Oxaprozin
"M01AE13, Ibuproxam",Ibuproxam
"M01AE14, Dexibuprofen",Dexibuprofen
"M01AE15, Flunoxaprofen",Flunoxaprofen
"M01AE16, Alminoprofen",Alminoprofen
"M01AE17, Dexketoprofen",Dexketoprofen
"M01AE18, Naproxcinod",Naproxcinod
"M01AE51, Ibuprofen,combinations","Ibuprofen,combinations"
"M01AE52, Naproxenandesomeprazole",Naproxenandesomeprazole
"M01AE53, Ketoprofen,combinations","Ketoprofen,combinations"
"M01AE56, Naproxenandmisoprostol",Naproxenandmisoprostol
"M01AG, FenamateDrugs",FenamateDrugs
"M01AG01, Mefenamicacid",Mefenamicacid
"M01AG02, Tolfenamicacid",Tolfenamicacid
"M01AG03, Flufenamicacid",Flufenamicacid
"M01AG04, Meclofenamicacid",Meclofenamicacid
"M01AH, Coxibs",Coxibs
"M01AH01, Celecoxib",Celecoxib
"M01AH02, Rofecoxib",Rofecoxib
"M01AH03, Valdecoxib",Valdecoxib
"M01AH04, Parecoxib",Parecoxib
"M01AH05, Etoricoxib",Etoricoxib
"M01AH06, Lumiracoxib",Lumiracoxib
"M01AX, Otheranti-inflammatoryandantirheumaticagents,non-steroids","Otheranti-inflammatoryandantirheumaticagents,non-steroids"
"M01AX01, Nabumetone",Nabumetone
"M01AX02, Niflumicacid",Niflumicacid
"M01AX04, Azapropazone",Azapropazone
"M01AX05, Glucosamine",Glucosamine
"M01AX07, Benzydamine",Benzydamine
"M01AX12, Glucosaminoglycanpolysulfate",Glucosaminoglycanpolysulfate
"M01AX13, Proquazone",Proquazone
"M01AX14, Orgotein",Orgotein
"M01AX17, Nimesulide",Nimesulide
"M01AX18, Feprazone",Feprazone
"M01AX21, Diacerein",Diacerein
"M01AX22, Morniflumate",Morniflumate
"M01AX23, Tenidap",Tenidap
"M01AX24, Oxaceprol",Oxaceprol
"M01AX25, Chondroitinsulfate",Chondroitinsulfate
"M01AX26, Avocadoandsoyabeanoil,unsaponifiables","Avocadoandsoyabeanoil,unsaponifiables"
"M01AX68, Feprazone,combinations","Feprazone,combinations"
"M01B, Anti-inflammatory/antirheumatic agents in combination",Anti-inflammatory/antirheumatic agents in combination
"M01BA, Anti-inflammatory/antirheumaticagentsincombinationwithcorticosteroids",Anti-inflammatory/antirheumaticagentsincombinationwithcorticosteroids
"M01BA01, Phenylbutazoneandcorticosteroids",Phenylbutazoneandcorticosteroids
"M01BA02, Dipyrocetylandcorticosteroids",Dipyrocetylandcorticosteroids
"M01BA03, Acetylsalicylicacidandcorticosteroids",Acetylsalicylicacidandcorticosteroids
"M01C, Specific antirheumatic agents",Specific antirheumatic agents
"M01CA, Quinolines",Quinolines
"M01CA03, Oxycinchophen",Oxycinchophen
"M01CB, Goldpreparations",Goldpreparations
"M01CB01, Sodiumaurothiomalate",Sodiumaurothiomalate
"M01CB02, Sodiumaurothiosulfate",Sodiumaurothiosulfate
"M01CB03, Auranofin",Auranofin
"M01CB04, Aurothioglucose",Aurothioglucose
"M01CB05, Aurotioprol",Aurotioprol
"M01CC, Penicillamineandsimilaragents",Penicillamineandsimilaragents
"M01CC01, Penicillamine",Penicillamine
"M01CC02, Bucillamine",Bucillamine
"M01CX, Otherspecificantirheumaticagents",Otherspecificantirheumaticagents
"M02, Topical products for joint and muscular pain",Topical products for joint and muscular pain
"M02A, Topical products for joint and muscular pain",Topical products for joint and muscular pain
"M02AA, Anti-inflammatorypreparations,non-steroidsfortopicaluse","Anti-inflammatorypreparations,non-steroidsfortopicaluse"
"M02AA01, Phenylbutazone",Phenylbutazone
"M02AA02, Mofebutazone",Mofebutazone
"M02AA03, Clofezone",Clofezone
"M02AA04, Oxyphenbutazone",Oxyphenbutazone
"M02AA05, Benzydamine",Benzydamine
"M02AA06, Etofenamate",Etofenamate
"M02AA07, Piroxicam",Piroxicam
"M02AA08, Felbinac",Felbinac
"M02AA09, Bufexamac",Bufexamac
"M02AA10, Ketoprofen",Ketoprofen
"M02AA11, Bendazac",Bendazac
"M02AA12, Naproxen",Naproxen
"M02AA13, Ibuprofen",Ibuprofen
"M02AA14, Fentiazac",Fentiazac
"M02AA15, Diclofenac",Diclofenac
"M02AA16, Feprazone",Feprazone
"M02AA17, Niflumicacid",Niflumicacid
"M02AA18, Meclofenamicacid",Meclofenamicacid
"M02AA19, Flurbiprofen",Flurbiprofen
"M02AA21, Tolmetin",Tolmetin
"M02AA22, Suxibuzone",Suxibuzone
"M02AA23, Indometacin",Indometacin
"M02AA24, Nifenazone",Nifenazone
"M02AA25, Aceclofenac",Aceclofenac
"M02AA26, Nimesulide",Nimesulide
"M02AA27, Dexketoprofen",Dexketoprofen
"M02AB, Capsaicinandsimilaragents",Capsaicinandsimilaragents
"M02AB01, Capsaicin",Capsaicin
"M02AB02, Zucapsaicin",Zucapsaicin
"M02AC, Preparationswithsalicylicacidderivatives",Preparationswithsalicylicacidderivatives
"M02AX, Othertopicalproductsforjointandmuscularpain",Othertopicalproductsforjointandmuscularpain
"M02AX02, Tolazoline",Tolazoline
"M02AX03, Dimethylsulfoxide",Dimethylsulfoxide
"M02AX05, Idrocilamide",Idrocilamide
"M02AX06, Tolperisone",Tolperisone
"M02AX10, Various",Various
"M03, Muscle relaxants",Muscle relaxants
"M03A, Muscle relaxants, peripherally acting agents","Muscle relaxants, peripherally acting agents"
"M03AA, Curarealkaloids",Curarealkaloids
"M03AA01, Alcuronium",Alcuronium
"M03AA02, Tubocurarine",Tubocurarine
"M03AA04, Dimethyltubocurarine",Dimethyltubocurarine
"M03AB, Cholinederivatives",Cholinederivatives
"M03AB01, Suxamethonium",Suxamethonium
"M03AC, Otherquaternaryammoniumcompounds",Otherquaternaryammoniumcompounds
"M03AC01, Pancuronium",Pancuronium
"M03AC02, Gallamine",Gallamine
"M03AC03, Vecuronium",Vecuronium
"M03AC04, Atracurium",Atracurium
"M03AC05, Hexafluronium",Hexafluronium
"M03AC06, Pipecuroniumbromide",Pipecuroniumbromide
"M03AC07, Doxacuriumchloride",Doxacuriumchloride
"M03AC08, Fazadiniumbromide",Fazadiniumbromide
"M03AC09, Rocuroniumbromide",Rocuroniumbromide
"M03AC10, Mivacuriumchloride",Mivacuriumchloride
"M03AC11, Cisatracurium",Cisatracurium
"M03AX, Othermusclerelaxants,peripherallyactingagents","Othermusclerelaxants,peripherallyactingagents"
"M03AX01, Botulinumtoxin",Botulinumtoxin
"M03B, Muscle relaxants, centrally acting agents","Muscle relaxants, centrally acting agents"
"M03BA, Carbamicacidesters",Carbamicacidesters
"M03BA01, Phenprobamate",Phenprobamate
"M03BA02, Carisoprodol",Carisoprodol
"M03BA03, Methocarbamol",Methocarbamol
"M03BA04, Styramate",Styramate
"M03BA05, Febarbamate",Febarbamate
"M03BA51, Phenprobamate,combinationsexcludingpsycholeptics","Phenprobamate,combinationsexcludingpsycholeptics"
"M03BA52, Carisoprodol,combinationsexcludingpsycholeptics","Carisoprodol,combinationsexcludingpsycholeptics"
"M03BA53, Methocarbamol,combinationsexcludingpsycholeptics","Methocarbamol,combinationsexcludingpsycholeptics"
"M03BA71, Phenprobamate,combinationswithpsycholeptics","Phenprobamate,combinationswithpsycholeptics"
"M03BA72, Carisoprodol,combinationswithpsycholeptics","Carisoprodol,combinationswithpsycholeptics"
"M03BA73, Methocarbamol,combinationswithpsycholeptics","Methocarbamol,combinationswithpsycholeptics"
"M03BB, Oxazol,thiazine,andtriazinederivatives","Oxazol,thiazine,andtriazinederivatives"
"M03BB02, Chlormezanone",Chlormezanone
"M03BB03, Chlorzoxazone",Chlorzoxazone
"M03BB52, Chlormezanone,combinationsexcludingpsycholeptics","Chlormezanone,combinationsexcludingpsycholeptics"
"M03BB53, Chlorzoxazone,combinationsexcludingpsycholeptics","Chlorzoxazone,combinationsexcludingpsycholeptics"
"M03BB72, Chlormezanone,combinationswithpsycholeptics","Chlormezanone,combinationswithpsycholeptics"
"M03BB73, Chlorzoxazone,combinationswithpsycholeptics","Chlorzoxazone,combinationswithpsycholeptics"
"M03BC, Ethers,chemicallyclosetoantihistamines","Ethers,chemicallyclosetoantihistamines"
"M03BC01, Orphenadrine(citrate)",Orphenadrine(citrate)
"M03BC51, Orphenadrine,combinations","Orphenadrine,combinations"
"M03BX, Othercentrallyactingagents",Othercentrallyactingagents
"M03BX01, Baclofen",Baclofen
"M03BX02, Tizanidine",Tizanidine
"M03BX03, Pridinol",Pridinol
"M03BX04, Tolperisone",Tolperisone
"M03BX05, Thiocolchicoside",Thiocolchicoside
"M03BX06, Mephenesin",Mephenesin
"M03BX07, Tetrazepam",Tetrazepam
"M03BX08, Cyclobenzaprine",Cyclobenzaprine
"M03BX09, Eperisone",Eperisone
"M03BX30, Phenyramidol",Phenyramidol
"M03BX55, Thiocolchicoside,combinations","Thiocolchicoside,combinations"
"M03C, Muscle relaxants, directly acting agents","Muscle relaxants, directly acting agents"
"M03CA, Dantroleneandderivatives",Dantroleneandderivatives
"M03CA01, Dantrolene",Dantrolene
"M04A, Antigout preparations",Antigout preparations
"M04AA, Preparations inhibiting uric acid production",Preparations inhibiting uric acid production
"M04AA01, Allopurinol",Allopurinol
"M04AA02, Tisopurine",Tisopurine
"M04AA03, Febuxostat",Febuxostat
"M04AA51, Allopurinol,combinations","Allopurinol,combinations"
"M04AB, Preparations increasing uric acid excretion",Preparations increasing uric acid excretion
"M04AB01, Probenecid",Probenecid
"M04AB02, Sulfinpyrazone",Sulfinpyrazone
"M04AB03, Benzbromarone",Benzbromarone
"M04AB04, Isobromindione",Isobromindione
"M04AB05, Lesinurad",Lesinurad
"M04AC, Preparations with no effect on uric acid metabolism",Preparations with no effect on uric acid metabolism
"M04AC01, Colchicine",Colchicine
"M04AC02, Cinchophen",Cinchophen
